instance_id,repo,coupling_label,complexity_label,modularity_label,coupling_criteria,complexity_criteria,modularity_criteria,fragment_count,parseable_fragment_pairs
sympy__sympy-12881,sympy/sympy,0,0,0,,,,9,6
sympy__sympy-12906,sympy/sympy,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_cyclomatic_complexity,,2,1
sympy__sympy-12945,sympy/sympy,0,0,0,,,,11,5
sympy__sympy-13001,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,2,1
sympy__sympy-13018,sympy/sympy,0,0,0,,,,4,3
sympy__sympy-13031,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-13043,sympy/sympy,0,0,0,,,,3,3
sympy__sympy-13091,sympy/sympy,0,0,0,,,,45,25
sympy__sympy-13146,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-13173,sympy/sympy,0,0,0,,,,3,2
sympy__sympy-13177,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13185,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-13198,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-13236,sympy/sympy,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|introduced_helper_function,14,8
sympy__sympy-13259,sympy/sympy,0,0,0,,,,12,10
sympy__sympy-13264,sympy/sympy,0,0,0,,,,8,5
sympy__sympy-13279,sympy/sympy,0,0,0,,,,3,2
sympy__sympy-13286,sympy/sympy,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|introduced_helper_function,4,3
sympy__sympy-13301,sympy/sympy,0,0,0,,,,7,4
sympy__sympy-13309,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,4,3
sympy__sympy-13346,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13361,sympy/sympy,1,0,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,reduced_apparent_responsibilities,1,1
sympy__sympy-13369,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,,1,1
sympy__sympy-13372,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13429,sympy/sympy,0,0,0,,,,16,11
sympy__sympy-13437,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13441,sympy/sympy,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,moved_logic_behind_function_boundary,4,2
sympy__sympy-13480,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13551,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13574,sympy/sympy,0,1,0,,reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,2,1
sympy__sympy-13581,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13619,sympy/sympy,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out|reduced_imported_modules,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,,8,8
sympy__sympy-13624,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,2,2
sympy__sympy-13647,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13678,sympy/sympy,0,1,1,,reduced_cyclomatic_complexity,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,14,11
sympy__sympy-13682,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,3,3
sympy__sympy-13744,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-13757,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13761,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13768,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,4,2
sympy__sympy-13798,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13806,sympy/sympy,0,0,0,,,,6,3
sympy__sympy-13808,sympy/sympy,0,0,0,,,,3,3
sympy__sympy-13840,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-13852,sympy/sympy,1,0,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,,4,3
sympy__sympy-13865,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13877,sympy/sympy,0,0,0,,,,6,3
sympy__sympy-13878,sympy/sympy,0,0,0,,,,45,10
sympy__sympy-13895,sympy/sympy,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,moved_logic_behind_function_boundary,2,1
sympy__sympy-13903,sympy/sympy,0,0,0,,,,4,2
sympy__sympy-13962,sympy/sympy,0,0,0,,,,3,1
sympy__sympy-13971,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-13974,sympy/sympy,0,0,0,,,,4,1
sympy__sympy-13978,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-14024,sympy/sympy,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,2,1
sympy__sympy-14031,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-14038,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-14070,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-14082,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-14085,sympy/sympy,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,6,3
sympy__sympy-14104,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-14180,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,4,2
sympy__sympy-14207,sympy/sympy,0,0,0,,,,12,3
sympy__sympy-14248,sympy/sympy,0,0,0,,,,4,2
sympy__sympy-14317,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-14396,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-14531,sympy/sympy,0,0,0,,,,11,8
sympy__sympy-14564,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,8,6
sympy__sympy-14699,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-14711,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-14976,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-15011,sympy/sympy,0,0,0,,,,3,2
sympy__sympy-15085,sympy/sympy,0,0,0,,,,9,2
sympy__sympy-15151,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-15198,sympy/sympy,0,0,0,,,,20,9
sympy__sympy-15222,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,,10,5
sympy__sympy-15225,sympy/sympy,0,0,0,,,,5,3
sympy__sympy-15231,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,3,1
sympy__sympy-15232,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-15241,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-15273,sympy/sympy,0,0,1,,,increased_function_decomposition,29,13
sympy__sympy-15304,sympy/sympy,0,0,0,,,,8,3
sympy__sympy-15308,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,2,2
sympy__sympy-15320,sympy/sympy,0,0,0,,,,3,1
sympy__sympy-15345,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-15349,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-15446,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,8,4
sympy__sympy-15523,sympy/sympy,0,1,0,,reduced_cyclomatic_complexity,,3,2
sympy__sympy-15567,sympy/sympy,1,0,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,,1,1
sympy__sympy-15586,sympy/sympy,0,0,0,,,,5,4
sympy__sympy-15596,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-15599,sympy/sympy,0,0,0,,,,4,4
sympy__sympy-15625,sympy/sympy,0,0,0,,,,11,7
sympy__sympy-15635,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-15685,sympy/sympy,0,0,1,,,moved_logic_behind_function_boundary,2,2
sympy__sympy-15809,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,1,1
sympy__sympy-15933,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,10,4
sympy__sympy-15948,sympy/sympy,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary,18,14
sympy__sympy-15970,sympy/sympy,0,0,0,,,,4,3
sympy__sympy-15976,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,,2,1
sympy__sympy-16003,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-16052,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-16056,sympy/sympy,0,0,0,,,,18,9
sympy__sympy-16085,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,7,3
sympy__sympy-16088,sympy/sympy,1,1,0,reduced_dependency_references|reduced_fan_out|reduced_imported_modules,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,15,6
sympy__sympy-16221,sympy/sympy,1,0,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-16281,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-16331,sympy/sympy,0,0,0,,,,4,2
sympy__sympy-16334,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-16422,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-16437,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-16449,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,5,4
sympy__sympy-16450,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-16474,sympy/sympy,1,1,1,reduced_dependency_references|reduced_fan_out|reduced_imported_modules,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,6,4
sympy__sympy-16493,sympy/sympy,0,0,0,,,,5,1
sympy__sympy-16503,sympy/sympy,0,0,0,,,,3,3
sympy__sympy-16597,sympy/sympy,0,0,1,,,moved_logic_behind_function_boundary,14,9
sympy__sympy-16632,sympy/sympy,0,0,0,,,,6,1
sympy__sympy-16766,sympy/sympy,1,0,1,reduced_fan_out,,increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-16781,sympy/sympy,0,0,0,,,,8,2
sympy__sympy-16792,sympy/sympy,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition,3,3
sympy__sympy-16840,sympy/sympy,0,0,0,,,,3,2
sympy__sympy-16858,sympy/sympy,0,0,1,,,increased_function_decomposition,28,20
sympy__sympy-16864,sympy/sympy,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary,19,10
sympy__sympy-16901,sympy/sympy,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_cyclomatic_complexity,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function|reduced_apparent_responsibilities,14,6
sympy__sympy-16906,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,6,5
sympy__sympy-16943,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-16963,sympy/sympy,0,0,0,,,,15,5
sympy__sympy-17010,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,6,3
sympy__sympy-17022,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-17067,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-17103,sympy/sympy,1,0,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary,14,11
sympy__sympy-17115,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-17139,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-17173,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-17176,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-17188,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-17194,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,5,1
sympy__sympy-17239,sympy/sympy,1,0,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,11,10
sympy__sympy-17251,sympy/sympy,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_nesting_depth,,3,2
sympy__sympy-17271,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function|reduced_apparent_responsibilities,6,4
sympy__sympy-17273,sympy/sympy,0,0,0,,,,7,4
sympy__sympy-17288,sympy/sympy,0,0,1,,,increased_function_decomposition,3,3
sympy__sympy-17313,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,4,1
sympy__sympy-17318,sympy/sympy,0,0,0,,,,3,1
sympy__sympy-17340,sympy/sympy,1,0,0,reduced_fan_out,,,8,5
sympy__sympy-17394,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,12,7
sympy__sympy-17512,sympy/sympy,1,0,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,,12,3
sympy__sympy-17630,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-17655,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-17720,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-17770,sympy/sympy,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|introduced_helper_function,5,4
sympy__sympy-17809,sympy/sympy,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|introduced_helper_function,3,3
sympy__sympy-17813,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,,1,1
sympy__sympy-17821,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-17845,sympy/sympy,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,55,17
sympy__sympy-18030,sympy/sympy,0,0,0,,,,6,2
sympy__sympy-18033,sympy/sympy,1,0,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,increased_function_decomposition|introduced_helper_function,88,22
sympy__sympy-18062,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-18087,sympy/sympy,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,2,2
sympy__sympy-18109,sympy/sympy,0,0,0,,,,6,2
sympy__sympy-18116,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,25,17
sympy__sympy-18130,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-18137,sympy/sympy,0,0,0,,,,7,3
sympy__sympy-18168,sympy/sympy,0,0,1,,,increased_function_decomposition,3,1
sympy__sympy-18189,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-18191,sympy/sympy,1,0,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,,1,1
sympy__sympy-18198,sympy/sympy,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|introduced_helper_function,75,49
sympy__sympy-18199,sympy/sympy,0,0,0,,,,3,2
sympy__sympy-18200,sympy/sympy,1,0,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,,2,2
sympy__sympy-18256,sympy/sympy,0,0,0,,,,8,3
sympy__sympy-18273,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-18351,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-18477,sympy/sympy,0,0,0,,,,13,3
sympy__sympy-18478,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-18587,sympy/sympy,0,0,0,,,,3,3
sympy__sympy-18605,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-18630,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-18633,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-18650,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-18667,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-18698,sympy/sympy,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,moved_logic_behind_function_boundary,3,3
sympy__sympy-18728,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-18744,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-18765,sympy/sympy,0,0,0,,,,6,1
sympy__sympy-18903,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-18908,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-18922,sympy/sympy,0,0,0,,,,6,3
sympy__sympy-18961,sympy/sympy,0,0,0,,,,3,1
sympy__sympy-19007,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-19016,sympy/sympy,0,0,1,,,increased_function_decomposition,1,1
sympy__sympy-19040,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-19091,sympy/sympy,1,0,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,4,4
sympy__sympy-19093,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,40,27
sympy__sympy-19182,sympy/sympy,0,1,0,,reduced_cyclomatic_complexity|reduced_nesting_depth,,2,2
sympy__sympy-19201,sympy/sympy,0,0,0,,,,4,4
sympy__sympy-19254,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-19487,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-19495,sympy/sympy,0,0,0,,,,4,1
sympy__sympy-19601,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-19783,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,3,2
sympy__sympy-19885,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_cyclomatic_complexity,,2,1
sympy__sympy-19954,sympy/sympy,1,0,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,reduced_apparent_responsibilities,1,1
sympy__sympy-20115,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,5,2
sympy__sympy-20131,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-20134,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,3,2
sympy__sympy-20139,sympy/sympy,0,0,0,,,,6,3
sympy__sympy-20154,sympy/sympy,0,0,0,,,,3,1
sympy__sympy-20169,sympy/sympy,0,0,0,,,,4,2
sympy__sympy-20322,sympy/sympy,1,0,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out|reduced_imported_modules,,,2,2
sympy__sympy-20428,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-20438,sympy/sympy,0,0,1,,,increased_function_decomposition,6,4
sympy__sympy-20442,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-20476,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-20639,sympy/sympy,0,1,0,,reduced_control_flow_constructs|reduced_nesting_depth,,3,3
sympy__sympy-20691,sympy/sympy,1,0,1,reduced_imported_modules,,increased_function_decomposition|moved_logic_behind_function_boundary,13,9
sympy__sympy-20741,sympy/sympy,0,0,1,,,increased_function_decomposition,2,2
sympy__sympy-21101,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-21259,sympy/sympy,1,0,0,reduced_imported_modules,,,3,2
sympy__sympy-21260,sympy/sympy,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out|reduced_imported_modules,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|moved_logic_behind_function_boundary,15,11
sympy__sympy-21271,sympy/sympy,0,0,0,,,,3,3
sympy__sympy-21286,sympy/sympy,0,1,0,,reduced_cyclomatic_complexity|reduced_nesting_depth,,13,7
sympy__sympy-21313,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-21370,sympy/sympy,0,0,0,,,,4,1
sympy__sympy-21379,sympy/sympy,0,0,1,,,moved_logic_behind_function_boundary,2,1
sympy__sympy-21432,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,4,3
sympy__sympy-21436,sympy/sympy,0,0,0,,,,12,5
sympy__sympy-21476,sympy/sympy,0,0,0,,,,9,5
sympy__sympy-21527,sympy/sympy,0,0,1,,,moved_logic_behind_function_boundary,7,4
sympy__sympy-21567,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,3,2
sympy__sympy-21586,sympy/sympy,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_cyclomatic_complexity,,7,6
sympy__sympy-21596,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,3,1
sympy__sympy-21612,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-21614,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-21627,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-21769,sympy/sympy,0,0,0,,,,4,1
sympy__sympy-21806,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-21849,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-21930,sympy/sympy,0,0,0,,,,3,3
sympy__sympy-21931,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,63,23
sympy__sympy-21932,sympy/sympy,0,0,0,,,,5,1
sympy__sympy-21952,sympy/sympy,0,0,0,,,,5,3
sympy__sympy-22080,sympy/sympy,0,0,0,,,,3,1
sympy__sympy-22098,sympy/sympy,0,0,1,,,increased_function_decomposition,3,2
sympy__sympy-22383,sympy/sympy,0,0,0,,,,7,6
sympy__sympy-22456,sympy/sympy,0,0,0,,,,4,1
sympy__sympy-22714,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-22740,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,2,2
sympy__sympy-22773,sympy/sympy,0,0,0,,,,11,4
sympy__sympy-22840,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-22934,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-23021,sympy/sympy,0,0,0,,,,4,2
sympy__sympy-23117,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_cyclomatic_complexity,,3,2
sympy__sympy-23141,sympy/sympy,0,0,1,,,moved_logic_behind_function_boundary,6,4
sympy__sympy-23191,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-23262,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-23413,sympy/sympy,0,0,1,,,moved_logic_behind_function_boundary,1,1
sympy__sympy-23534,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-23560,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-23729,sympy/sympy,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|introduced_helper_function,12,6
sympy__sympy-23950,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-24102,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-24325,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-24353,sympy/sympy,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out|reduced_imported_modules,reduced_nesting_depth,,4,2
sympy__sympy-24370,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-24539,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-24562,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-24638,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-24909,sympy/sympy,0,0,0,,,,3,1
